id,keywords.id,keywords.score
94,1555,588.805
94,2073,368.963
94,4951,280.196
94,5676,133.443
94,9195,137.821
94,16314,187.431
94,17311,118.911
94,17860,173.313
94,19499,122.988
94,23678,123.411
94,25075,899.451
94,30341,201.488
94,42476,305.755
94,51190,131.796
95,1076,0.0248773
95,3774,0.708443
95,4888,0.0261678
95,12910,0.107207
95,13346,0.00949557
95,15978,0.0720666
95,27982,0.00957821
95,37700,0.0134887
95,49305,0.0286752
96,83,28.273
96,2805,14.7704
96,5091,134.344
96,5416,99.0307
96,9411,40.4091
96,10121,77.4524
96,17058,16.3681
96,17768,13.8707
96,18566,29.8602
96,21645,91.8118
96,22954,17.2718
96,39425,11.2695
96,42479,29.3023
96,44340,29.9289
96,53041,18.7135
96,71098,19.2526
96,80176,11.0537
97,3,61.1566
97,40,51.8153
97,296,73.5788
97,801,111.601
97,2727,71.9329
97,8263,89.0653
97,10486,73.9107
97,11626,68.0832
97,11824,46.3065
97,13110,47.7699
97,21095,67.2169
97,22610,52.1941
97,28320,116.339
97,28868,114.859
97,59312,64.1005
97,78156,62.9973
97,80479,188.374
98,4,50.6276
98,203,96.8032
98,590,51.7795
98,1017,30.7018
98,1826,66.7819
98,2535,34.4034
98,3120,24.002
98,3271,24.9883
98,5571,28.4457
98,10231,142.098
98,12728,44.4242
98,13173,23.3353
98,16530,48.3334
98,21664,41.9129
98,55992,174.882
98,61105,34.7186
98,72765,48.2655
99,249,56.1858
99,270,161.457
99,378,28.1998
99,1234,43.3274
99,1500,204.533
99,1931,44.2457
99,3013,32.3283
99,3102,31.2263
99,3967,61.3694
99,7504,39.7113
99,8961,32.2704
99,11511,66.4915
99,12444,38.1221
99,14199,68.1039
99,15649,72.099
99,22384,39.33
99,60221,35.361
100,270,7.97391
100,1019,25.037
100,1378,5.0636
100,1594,9.64376
100,3102,6.70874
100,3248,6.37438
100,4185,5.07412
100,13150,72.0045
100,14421,12.7102
100,15702,8.29181
100,15824,54.116
100,17044,10.054
100,22694,8.88259
100,22829,13.2585
100,36100,20.7931
100,60221,14.7436
100,71998,7.87027
101,94,0.0
101,249,0.143968
101,382,0.169766
101,569,0.0
101,1213,0.0
101,1668,0.0994803
101,3129,0.202698
101,5873,0.0
101,6055,0.311033
101,6087,0.255638
101,8904,0.0
101,8984,0.0
101,9397,0.406769
101,14849,0.141209
101,33063,0.0
101,43812,0.0
101,60884,0.269438
101,61974,0.0
102,16,284.258
102,1300,63.74
102,3345,29.5898
102,4464,75.8333
102,5251,29.0213
102,9150,67.2563
102,10121,121.48
102,19382,113.465
102,19457,24.2358
102,26760,36.7307
102,28495,40.1346
102,30432,113.584
102,31005,55.2077
102,42613,55.773
102,74133,31.9698
102,75021,24.5525
102,75656,50.3863
103,577,0.190064
103,1359,0.328491
103,1411,1.62954
103,1879,0.40785
103,1934,1.45019
103,2122,1.37485
103,3596,0.0594102
103,5238,0.203748
103,6315,0.282904
103,7990,0.0588601
103,8661,0.226566
103,9326,0.188451
103,14199,0.545402
103,18311,0.222946
103,30441,0.0585525
103,33363,1.1162
103,66130,0.203553
104,154,122.325
104,354,76.3814
104,401,26.1548
104,908,118.124
104,1668,96.5177
104,2045,38.5082
104,3271,46.383
104,5286,95.215
104,6055,69.4271
104,6795,31.2189
104,13121,43.3744
104,17677,103.557
104,17854,41.5648
104,25218,74.7071
104,32759,34.1617
104,53298,56.86
104,78512,32.2177
105,22,3.03975
105,227,1.35717
105,743,29.7648
105,946,5.01411
105,1085,1.80716
105,1411,35.3653
105,2312,1.45787
105,2560,1.35826
105,20393,1.35726
105,28908,3.89941
105,30441,1.37011
105,30871,1.35815
105,36626,19.7534
105,37006,1.8128
105,46601,3.6241
105,51908,1.68547
105,73627,2.16745
106,489,83.7773
106,687,293.687
106,897,78.9671
106,1367,186.073
106,1584,53.7743
106,2902,150.435
106,4309,50.8355
106,4914,107.172
106,8888,63.9084
106,10040,65.1295
106,11843,93.9206
106,15685,55.9148
106,25020,301.013
106,30354,50.7401
106,31170,185.932
106,50063,209.057
106,63541,69.2175
107,72,103.602
107,79,262.966
107,1554,147.064
107,2078,219.719
107,4248,53.9403
107,6349,60.3708
107,9061,155.346
107,9380,53.5534
107,15254,62.7987
107,19704,219.606
107,22629,161.207
107,24803,67.7604
107,35650,61.7484
107,53496,88.8561
107,54576,62.3875
107,65988,77.5991
107,78616,86.8639
108,130,318.809
108,693,308.635
108,2013,184.607
108,3699,42.1248
108,3832,87.6482
108,3907,86.6171
108,4421,65.8086
108,9098,84.6368
108,14321,37.9449
108,15086,34.2368
108,17828,35.5508
108,18579,80.701
108,21360,34.4888
108,23916,222.426
108,26828,84.8683
108,31438,80.452
108,63132,58.8136
109,326,8.02567
109,416,25.6046
109,1383,6.80953
109,1726,3.62166
109,2572,8.69461
109,3209,5.07887
109,6213,4.68806
109,7820,10.2321
109,7854,9.30171
109,11381,10.7768
109,12142,6.68279
109,13362,13.4961
109,21169,4.31619
109,22312,64.1131
109,23951,5.19558
109,47190,7.0247
109,58782,4.54392
110,147,168.376
110,665,152.103
110,1466,194.284
110,1993,214.43
110,2185,455.294
110,3274,133.471
110,3380,119.365
110,6180,529.323
110,11381,316.377
110,13348,179.244
110,15007,123.098
110,17920,319.91
110,22731,843.677
110,30689,119.56
110,44647,137.054
110,56314,135.78
110,64730,344.689
112,474,5.75813
112,908,21.9633
112,2735,11.9642
112,4421,7.35845
112,6850,6.47917
112,7311,13.3684
112,7392,3.05781
112,8661,2.67676
112,12786,2.86155
112,14106,2.86955
112,16593,8.00874
112,22948,3.86953
112,38733,3.997
112,39841,3.48824
112,43188,6.81699
112,48837,2.37592
112,70420,3.3362
113,393,56.6287
113,1183,16.9278
113,1352,16.9734
113,1467,105.916
113,1993,29.6712
113,2107,19.0478
113,3597,85.8668
113,4683,49.4111
113,5873,21.792
113,6457,14.1391
113,11643,15.3534
113,12126,108.918
113,12985,23.0193
113,13322,25.7239
113,18578,14.9163
113,32419,14.9618
113,48088,91.9832
114,1284,11.4486
114,2121,5.42151
114,2200,7.35645
114,4183,6.4756
114,5210,10.839
114,7804,5.69266
114,8201,5.71266
114,12308,12.6505
114,12364,5.34517
114,30912,19.3235
114,30954,7.55144
114,34911,16.0854
114,36020,32.5078
114,44534,4.24223
114,55734,12.882
114,56546,15.8268
114,72946,5.27716
115,509,1147.97
115,1295,245.6
115,1311,143.398
115,1554,133.789
115,1668,154.161
115,4956,109.328
115,6055,100.204
115,9785,108.308
115,10384,151.713
115,20469,134.195
115,20548,158.574
115,29648,157.598
115,53496,267.257
115,58531,99.1116
115,66144,116.247
115,70012,135.036
115,78512,193.138
116,16,624.167
116,165,729.43
116,977,244.248
116,1616,230.077
116,3948,185.083
116,6032,655.529
116,11355,263.757
116,12778,409.101
116,15065,876.682
116,15140,509.333
116,15904,494.908
116,19676,897.102
116,21037,268.902
116,40007,272.595
116,51020,239.442
116,63043,368.22
116,81118,220.512
117,214,41.7322
117,686,66.1297
117,1426,295.292
117,1755,79.8456
117,2948,267.539
117,4260,23.158
117,4557,69.7714
117,5100,50.0578
117,7238,280.995
117,7947,30.0481
117,11249,64.5542
117,13236,23.8079
117,19983,21.5376
117,24033,80.892
117,29107,42.4168
117,36338,29.4632
117,52984,267.261
118,267,111.299
118,1183,94.229
118,1443,210.431
118,1547,210.287
118,1749,131.733
118,2091,164.096
118,3691,152.524
118,4683,106.899
118,5472,96.8288
118,7389,460.842
118,7392,157.101
118,11300,125.095
118,19274,128.849
118,25010,226.635
118,29317,91.5413
118,47322,186.209
118,56270,488.298
119,90,0.600162
119,225,0.692636
119,507,3.98889
119,600,0.51194
119,1151,0.726206
119,1726,3.73428
119,3220,4.70304
119,4047,3.36098
119,6179,7.36697
119,8200,0.300125
119,10711,1.55312
119,12770,0.990277
119,13999,0.393027
119,31606,0.300769
119,44375,5.94981
119,53862,0.425399
119,60884,9.88772
120,2026,4.24369
120,2321,0.498602
120,3905,0.349535
120,4515,1.47001
120,5406,3.01057
120,7694,1.67304
120,10764,2.97369
120,11398,1.73711
120,13713,3.06859
120,14814,3.73494
120,20321,0.319521
120,26261,0.727114
120,46828,0.277164
120,58298,1.43029
120,67417,0.816197
120,72200,0.715072
120,82780,0.791197
121,65,97.1206
121,474,103.93
121,507,34.8368
121,555,74.9289
121,2123,34.332
121,2126,87.7857
121,2504,46.6719
121,2761,88.2281
121,2984,99.9521
121,4558,47.023
121,5410,67.9879
121,9221,71.97
121,13209,33.1541
121,14105,28.8787
121,21758,42.2077
121,43190,166.142
121,45000,26.4972
122,41,352.572
122,168,92.2427
122,759,485.884
122,914,91.9501
122,1065,1049.45
122,3271,434.99
122,3494,107.452
122,4428,134.573
122,9667,130.065
122,9868,120.312
122,10230,99.7032
122,12293,3435.3
122,14321,128.501
122,24901,115.06
122,28518,132.273
122,60972,90.65
122,70906,245.012
123,306,35.4985
123,395,95.893
123,416,38.1186
123,507,80.4565
123,946,40.6804
123,2276,48.8928
123,2531,67.903
123,4648,142.116
123,8988,34.8077
123,12084,212.166
123,14106,59.3008
123,14199,62.6808
123,26638,246.295
123,32694,134.301
123,48871,45.6322
123,54432,35.7456
123,56076,67.5951
124,42,3172.56
124,103,3584.72
124,576,2042.07
124,1051,707.888
124,1281,452.208
124,2123,441.835
124,2733,454.739
124,3900,450.753
124,5211,1396.03
124,6964,3573.05
124,7571,872.009
124,13311,753.133
124,16592,1123.73
124,16906,598.639
124,20165,508.795
124,38253,460.202
124,63198,493.583
125,141,1.57338
125,908,5.51523
125,1311,53.9241
125,2238,17.207
125,3336,12.0436
125,4578,3.51373
125,4727,0.825372
125,4764,1.18678
125,5978,28.8178
125,13049,3.58885
125,22333,3.52419
125,24728,1.21458
125,36694,1.34187
125,48107,0.873005
125,56413,3.47577
125,67417,1.21329
125,68992,3.75845
126,974,40.7063
126,1061,45.1281
126,1214,80.379
126,1361,38.8531
126,3792,41.6842
126,4058,38.7595
126,8048,54.8464
126,12102,49.483
126,20825,54.9952
126,21299,24.9138
126,25251,27.1007
126,28868,75.4116
126,37028,48.6224
126,48758,28.4765
126,57158,74.0797
126,65091,30.05
126,77039,24.8945
127,460,111.281
127,555,117.535
127,693,71.0687
127,908,74.2716
127,1788,108.53
127,1855,70.4806
127,4090,317.557
127,4614,41.0677
127,6645,542.081
127,8661,40.3908
127,12238,43.1747
127,12557,48.0826
127,20450,86.5092
127,21360,85.8985
127,40007,36.9415
127,78630,45.7958
127,81207,42.5865
128,1336,412.583
128,1343,103.989
128,1877,92.3062
128,3511,274.769
128,3682,47.7667
128,5856,116.111
128,9314,60.3765
128,11059,38.5968
128,12051,58.1178
128,12087,46.4911
128,13273,47.4169
128,14202,38.0343
128,18569,61.5026
128,20841,68.2245
128,22787,80.6532
128,31015,49.1303
128,49300,118.662
129,65,80.3445
129,881,111.736
129,2041,185.333
129,3169,112.565
129,3989,61.5948
129,4111,114.526
129,5954,42.04
129,8530,46.5418
129,10384,112.704
129,12142,52.9435
129,14199,42.6672
129,16683,53.0254
129,22458,56.6407
129,36308,89.6228
129,60047,66.0888
129,63901,44.5807
129,78512,55.594
130,671,7.56689
130,776,8.49422
130,1638,13.3238
130,2442,6.03698
130,4599,35.522
130,5406,37.6457
130,5964,11.8149
130,6567,59.6103
130,7820,5.81864
130,8539,142.91
130,13105,44.1704
130,14323,64.3951
130,21302,2.05759
130,30284,18.2559
130,43945,30.6836
130,62139,46.3289
130,77627,4.86684
131,617,66.9742
131,1245,34.9331
131,2141,61.91
131,4693,26.3185
131,6843,425.14
131,8616,101.531
131,9756,33.3038
131,12069,65.0427
131,17417,432.034
131,19507,41.0481
131,19715,109.111
131,32635,53.5313
131,46858,41.6142
131,56317,32.8793
131,56835,27.0465
131,62396,40.5137
131,70560,155.85
132,164,863.667
132,382,460.552
132,452,355.901
132,671,83.4482
132,793,88.8909
132,5950,200.57
132,7198,411.737
132,15065,54.7345
132,24210,64.0524
132,24852,162.124
132,29004,65.6959
132,36441,157.704
132,43683,453.879
132,46967,130.895
132,48107,58.6459
132,61814,72.756
132,81749,39.967
133,4,739.008
133,72,562.624
133,737,484.459
133,918,1439.79
133,1554,3699.31
133,2078,501.636
133,4989,434.301
133,10689,1026.78
133,11110,525.574
133,12910,510.919
133,15075,603.757
133,15285,2502.04
133,20405,557.783
133,20727,837.45
133,30826,504.946
133,53496,1262.94
133,55491,657.901
134,190,15.5499
134,361,15.7257
134,1876,45.8114
134,1894,21.0902
134,2158,24.9163
134,2761,10.5073
134,3954,11.7677
134,4812,14.7526
134,6619,10.7665
134,12382,50.6019
134,13118,72.6811
134,13754,16.1432
134,22782,24.734
134,32774,11.4039
134,41913,26.4935
134,74903,10.749
134,76039,13.8476
135,23,18.8365
135,918,40.5485
135,2910,22.4961
135,5058,29.2876
135,5935,59.5944
135,8273,183.405
135,9134,33.4584
135,10364,40.7103
135,11355,28.5009
135,14712,31.9891
135,15149,44.7889
135,28178,18.1939
135,43503,46.3568
135,52346,22.167
135,52603,37.9771
135,54365,71.7296
135,70560,43.6942
136,3,162.173
136,45,82.7503
136,759,336.47
136,2091,72.4294
136,2932,83.2992
136,4711,108.315
136,6438,122.936
136,8382,53.496
136,10260,88.0068
136,10364,117.219
136,12444,68.8769
136,28107,39.6936
136,33995,43.0616
136,41778,82.9752
136,41847,626.028
136,45269,53.0667
136,79273,361.667
137,217,163.961
137,246,178.363
137,381,940.167
137,1311,131.764
137,1496,360.463
137,1799,322.543
137,3036,187.832
137,3175,197.84
137,4524,312.689
137,5270,239.902
137,5998,1056.96
137,9756,247.821
137,20164,338.893
137,22843,167.609
137,40829,195.368
137,42765,180.693
137,63327,194.459
138,141,1.71727
138,815,3.79175
138,1311,74.4877
138,2134,1.53392
138,2777,2.89452
138,3666,2.52827
138,3699,5.09691
138,4335,3.56375
138,4578,2.35943
138,5772,21.0552
138,13913,26.8259
138,14666,2.65354
138,19381,1.52364
138,39551,4.14155
138,48401,1.35105
138,64942,1.42706
138,71280,2.01594
139,597,4.05365
139,1500,11.4154
139,2792,6.57445
139,3583,22.3364
139,4047,24.9172
139,7948,126.698
139,11381,76.4064
139,13348,6.05828
139,17200,15.9959
139,17292,3.58991
139,23256,5.37086
139,23888,6.56853
139,30689,4.91515
139,52603,61.8836
139,52722,6.53281
139,60221,22.2839
139,82433,10.4489
140,86,194.557
140,130,4745.28
140,141,172.704
140,314,306.382
140,1337,230.061
140,1668,371.881
140,2531,538.302
140,3699,360.874
140,3832,490.52
140,3907,2469.67
140,8661,194.163
140,8984,211.275
140,9469,258.518
140,13176,413.904
140,31731,217.512
140,42613,191.236
140,42952,351.243
141,4,314.225
141,58,297.939
141,72,266.256
141,406,223.856
141,452,308.031
141,1906,223.717
141,9785,199.629
141,11381,372.96
141,17910,159.887
141,19127,286.663
141,24020,133.306
141,25419,242.193
141,28800,407.483
141,56076,146.179
141,63056,180.307
141,75656,912.017
141,78512,233.957
142,687,301.427
142,1638,266.212
142,1977,492.875
142,10423,661.792
142,10435,809.928
142,10802,226.947
142,11239,192.34
142,13771,209.242
142,13830,204.801
142,14164,204.773
142,16626,214.837
142,19315,652.163
142,22141,515.082
142,30954,257.574
142,49300,792.549
142,49416,736.21
142,78512,153.403
143,32,178.669
143,72,39.8428
143,881,122.247
143,3413,105.664
143,3833,46.4974
143,4111,114.526
143,7388,41.8807
143,12570,61.0437
143,13173,42.8709
143,16683,56.8809
143,20506,51.55
143,39010,43.4013
143,45219,74.8983
143,53664,48.8598
143,56270,60.2939
143,75475,50.5222
143,78512,55.594
144,551,148.075
144,682,192.062
144,1950,159.147
144,1993,146.744
144,2776,180.749
144,3230,195.678
144,5204,161.927
144,6055,358.828
144,11043,211.118
144,11059,111.754
144,13118,464.481
144,15411,218.586
144,16495,137.154
144,44897,117.754
144,49486,175.088
144,51950,299.123
144,78512,276.527
145,406,89.5573
145,1846,48.2581
145,1936,93.1923
145,2102,125.762
145,2682,3402.77
145,5439,34.8697
145,5700,125.828
145,7355,69.0515
145,9016,54.1853
145,11543,184.677
145,11830,91.77
145,13322,66.7673
145,15335,126.419
145,17696,78.3869
145,33531,77.0159
145,38421,599.237
145,38954,240.295
146,32,93.2302
146,203,92.3073
146,217,714.833
146,1030,107.911
146,1300,131.253
146,2613,174.64
146,3221,88.626
146,9704,137.267
146,25735,77.3779
146,27193,87.8102
146,34146,100.849
146,34861,368.815
146,36752,78.9933
146,37316,62.9632
146,40829,261.302
146,63409,275.346
146,65526,101.32
147,113,364.203
147,217,176.428
147,508,87.2259
147,2121,263.374
147,5985,117.732
147,6019,102.834
147,6145,881.072
147,6182,100.222
147,7460,73.8231
147,14753,111.499
147,16560,293.643
147,16881,68.9445
147,17957,491.76
147,22347,94.1354
147,33613,127.798
147,54743,74.6481
147,75955,547.708
148,67,29.0801
148,113,29.3635
148,228,40.861
148,944,33.3728
148,1251,44.0717
148,3834,21.4006
148,8671,48.8467
148,9704,58.5563
148,14322,23.1519
148,17050,45.1144
148,18309,18.9921
148,30760,31.3948
148,33421,19.2177
148,36483,74.216
148,51190,22.3877
148,64388,116.024
148,82829,18.9371
150,555,344.465
150,908,788.165
150,2126,201.012
150,2540,183.28
150,4764,227.504
150,6055,341.322
150,10564,161.555
150,11365,146.313
150,16508,378.733
150,17157,378.277
150,20450,103.326
150,20533,332.56
150,24251,117.918
150,28768,139.997
150,38253,205.626
150,56895,137.999
150,76741,590.965
151,178,93.7449
151,249,38.5782
151,1311,169.25
151,1568,84.8055
151,1832,74.7939
151,2733,87.7921
151,5506,73.8035
151,9916,205.444
151,10610,101.454
151,12502,72.2597
151,14224,56.612
151,25326,163.378
151,45000,28.4326
151,48842,23.7216
151,54013,28.8081
151,61349,95.6955
151,63862,34.549
152,127,113.494
152,974,768.346
152,1077,179.002
152,1245,126.631
152,1465,410.607
152,3224,163.979
152,3336,158.113
152,3757,271.104
152,3927,734.325
152,3978,631.653
152,6322,127.362
152,10125,110.155
152,10469,240.935
152,14466,110.521
152,27459,108.316
152,31193,205.419
152,42010,299.47
153,142,21.9791
153,354,36.5967
153,393,21.5924
153,401,18.9353
153,910,37.5131
153,2504,16.5062
153,8130,70.1767
153,8263,23.1785
153,17116,82.1232
153,18037,14.2795
153,20410,19.7723
153,22566,20.6509
153,24911,51.4337
153,25547,34.8816
153,33772,20.4327
153,38419,15.2633
153,63117,13.1622
154,311,0.0
154,4261,0.0
154,5406,0.0
154,11251,0.0
154,15043,0.0
154,20608,0.0
154,32326,0.0
154,51875,0.0
154,72697,0.0
155,25,47.6104
155,273,33.23
155,401,15.5427
155,870,20.1709
155,908,36.6706
155,2373,19.0704
155,2787,13.879
155,3380,75.6364
155,6645,18.6
155,15171,35.1729
155,26828,14.9411
155,30112,69.7637
155,35241,21.4375
155,35621,14.9391
155,40007,13.9924
155,63901,45.9576
155,66692,32.7868
156,72,273.367
156,605,109.674
156,3274,133.471
156,7086,150.569
156,11381,160.078
156,12925,110.905
156,13348,157.414
156,15007,120.025
156,27081,107.987
156,29031,143.875
156,30689,119.56
156,44647,137.054
156,56314,135.78
156,61186,98.4294
156,63056,179.555
156,64730,358.063
156,75656,912.017
157,45,3246.87
157,247,960.254
157,249,649.313
157,656,836.784
157,882,892.242
157,2183,551.789
157,2685,702.16
157,10965,670.386
157,16518,2846.48
157,22712,522.193
157,29419,657.137
157,31417,596.334
157,36441,987.248
157,45913,2608.18
157,52106,643.542
157,55972,529.65
157,83080,1494.25
159,3,137.136
159,4,191.075
159,46,98.3043
159,106,147.483
159,549,83.9713
159,828,111.198
159,2917,212.947
159,3262,66.683
159,7483,96.7318
159,8486,103.075
159,10121,199.588
159,16304,109.963
159,24329,109.196
159,29975,199.061
159,30032,84.242
159,60174,98.7053
159,63705,77.7937
160,281,24.3122
160,1183,22.3871
160,1343,93.4477
160,1877,92.3062
160,3013,119.648
160,4917,13.9549
160,7262,14.0122
160,8029,19.221
160,9314,34.9472
160,11059,38.5968
160,12051,59.2409
160,14202,30.2215
160,15065,38.5269
160,29553,8.86997
160,31015,49.1303
160,43504,35.8268
160,76658,33.234
161,85,38.6955
161,381,38.0954
161,396,37.9609
161,507,12.4971
161,729,23.1581
161,3396,13.7029
161,3792,27.6162
161,7198,24.7328
161,14817,15.4437
161,16592,12.6962
161,26696,14.0346
161,26760,16.9595
161,33737,12.5926
161,38344,131.019
161,39947,68.6722
161,47322,24.3351
161,75694,26.8422
162,45,40.9161
162,175,34.8997
162,1799,28.806
162,1860,60.2217
162,1867,118.026
162,2122,26.5567
162,2593,26.0271
162,2958,60.3295
162,3420,36.9172
162,7429,47.9286
162,12701,30.8249
162,20988,28.9724
162,27275,22.7314
162,29027,40.7318
162,42079,28.8584
162,42858,108.122
162,53650,84.6766
163,679,52.3616
163,1775,91.0491
163,2035,22.5906
163,2276,147.944
163,2867,45.6892
163,2902,148.199
163,2917,46.1413
163,3263,31.8127
163,3741,150.278
163,6232,82.7694
163,13442,22.7984
163,13543,43.7985
163,17928,27.9181
163,23630,33.5169
163,26673,30.6694
163,29084,23.6997
163,56308,32.2756
164,28,327.711
164,324,65.9512
164,395,98.2023
164,416,51.4301
164,946,38.9617
164,5205,47.0139
164,11251,68.6445
164,12142,88.9132
164,14199,51.74
164,22482,37.9889
164,25020,29.3825
164,39116,30.8958
164,48871,45.6322
164,54432,36.9991
164,55239,134.025
164,56076,84.9275
164,80611,44.4932
165,45,264.664
165,1638,96.2938
165,1993,139.729
165,2129,908.502
165,2398,77.5104
165,2677,89.9429
165,4411,141.171
165,4756,89.9789
165,10804,83.8171
165,14614,145.746
165,28654,529.062
165,33814,126.167
165,40715,71.0089
165,44534,72.7673
165,51188,165.188
165,56591,146.178
165,69494,153.523
166,23,17.1152
166,594,16.3489
166,1077,21.06
166,1951,35.8128
166,2368,13.6125
166,4618,22.982
166,5967,42.4744
166,7084,20.7963
166,8750,17.9048
166,9314,36.9806
166,9853,16.2685
166,14466,23.7349
166,38708,20.0482
166,44209,22.6517
166,52009,40.4694
166,64854,16.7579
166,75021,45.95
167,507,38.9595
167,682,139.976
167,1362,53.8408
167,2321,53.2159
167,2505,29.2507
167,2547,36.6747
167,6795,36.4315
167,7261,30.505
167,11249,43.9857
167,14223,36.1671
167,16534,23.5408
167,24020,55.9604
167,25794,104.893
167,33254,35.2449
167,39947,65.4289
167,44027,37.0093
167,45182,27.1991
168,5909,3.13147
168,6946,2.16827
168,15065,7.08379
168,19488,1.57322
168,25147,2.17825
168,28790,2.14986
168,29274,4.32717
168,32613,2.19943
168,35752,11.6685
168,43231,2.15536
168,44127,2.16394
168,47114,2.15302
168,53536,2.16339
168,54720,1.55034
168,65123,1.56899
168,75152,1.55679
168,79065,1.88054
169,782,12.6662
169,2171,9.52909
169,2568,10.0526
169,5873,25.6796
169,6999,69.6695
169,9916,50.5626
169,11077,9.84039
169,11643,23.9088
169,12598,16.8573
169,13169,14.3406
169,13722,9.78761
169,16354,12.2943
169,16933,21.7843
169,25326,75.4238
169,26824,13.4472
169,45301,12.3096
169,65510,18.0232
170,16,133.259
170,214,63.6259
170,1311,94.7683
170,1461,132.547
170,3832,240.218
170,3951,199.368
170,6843,2238.91
170,8616,1363.05
170,8801,90.6002
170,8819,151.397
170,11334,59.8471
170,12330,64.5752
170,16191,167.647
170,18893,176.386
170,25029,90.5016
170,60454,60.3814
170,70560,190.859
171,73,185.371
171,79,100.833
171,1784,429.457
171,1899,39.1732
171,2932,65.6502
171,5117,31.3736
171,6156,95.2743
171,8626,31.3364
171,9016,52.7909
171,13191,41.7518
171,20450,38.2828
171,34002,48.8931
